Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2011","2011","tonnes","21760000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2012","2012","tonnes","22260000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2013","2013","tonnes","24259510","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2014","2014","tonnes","24259510","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2015","2015","tonnes","24170000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2016","2016","tonnes","22570000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2017","2017","tonnes","25899870","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2018","2018","tonnes","28752880","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2019","2019","tonnes","27715100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2020","2020","tonnes","28765860","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0112","Maize (corn)","2021","2021","tonnes","31650000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1961","1961","tonnes","6988000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1962","1962","tonnes","6988000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1963","1963","tonnes","7000000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1964","1964","tonnes","7000000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1965","1965","tonnes","7000000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1966","1966","tonnes","7000000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1967","1967","tonnes","7100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1968","1968","tonnes","7100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1969","1969","tonnes","7100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1970","1970","tonnes","7100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1971","1971","tonnes","7100000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1972","1972","tonnes","7200000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1973","1973","tonnes","7200000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1974","1974","tonnes","7300000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1975","1975","tonnes","7300000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1976","1976","tonnes","7400000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1977","1977","tonnes","7456340","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1978","1978","tonnes","7527200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1979","1979","tonnes","8216510","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1980","1980","tonnes","8363300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1981","1981","tonnes","8515710","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1982","1982","tonnes","8662810","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1983","1983","tonnes","8833800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1984","1984","tonnes","9154460","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1985","1985","tonnes","9337520","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1986","1986","tonnes","9871000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1987","1987","tonnes","10113330","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1988","1988","tonnes","7927000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1989","1989","tonnes","8504000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1990","1990","tonnes","8645405","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1991","1991","tonnes","8752134","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1992","1992","tonnes","9223256","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1993","1993","tonnes","10110000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1994","1994","tonnes","10990000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1995","1995","tonnes","11000000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1996","1996","tonnes","10937183.17","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1997","1997","tonnes","11000000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1998","1998","tonnes","10230000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","1999","1999","tonnes","9781700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","2000","2000","tonnes","10503500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","2001","2001","tonnes","10056800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","2002","2002","tonnes","10020200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","2003","2003","tonnes","12733200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","2004","2004","tonnes","11490000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01316","Mangoes, guavas and mangosteens","2005","2005","tonnes","11829700","A","Official figure"
